image_id,psnr,ssim,rmse,mae,bias,r2,pearson
ntl_chip_Polyarnyye_Zori_195,80.0,0.999988615512848,9.999999974752427e-07,0.0,0.0,1.0,0.0
ntl_chip_Porta_Westfalica_1249,29.905969619750977,0.8433232307434082,0.03196682035923,0.0199358109384775,2.0361698261694983e-05,0.9221142530441284,0.9612111449241638
ntl_chip_Prichard_516,29.414745330810547,0.8849797248840332,0.0338267907500267,0.0202432759106159,0.0001041365321725,0.9655935168266296,0.982919454574585
ntl_chip_Pueblo_Nuevo_1190,31.133739471435547,0.8159797787666321,0.0277530178427696,0.0161953940987586,-5.740780761698261e-05,0.7758738994598389,0.8840811252593994
ntl_chip_Puerto_Suarez_795,34.04100036621094,0.887512743473053,0.019858406856656,0.0113203022629022,3.650032158475369e-05,0.9560723304748536,0.9783013463020324
ntl_chip_Pul-e_Khumri_673,35.524871826171875,0.8909168839454651,0.0167397353798151,0.0109464228153228,7.360264135058969e-06,0.9305174946784972,0.9654581546783448
ntl_chip_Radyvyliv_395,31.06375503540039,0.7799756526947021,0.0279775410890579,0.0180636420845985,-2.2780863218940794e-05,0.7226568460464478,0.857345461845398
ntl_chip_Raiyam_1550,31.98820304870605,0.8207942247390747,0.025152800604701,0.0174943339079618,-3.7172714655753225e-05,0.8469104766845703,0.923153042793274
ntl_chip_Remedios_1206,29.09817695617676,0.7095502614974976,0.0350824035704135,0.0250472780317068,1.3214284990681335e-05,0.8250803351402283,0.9109612703323364
ntl_chip_Rio_Grande_1264,30.689165115356445,0.8828713297843933,0.0292105097323656,0.0183548033237457,2.9766102670691907e-05,0.9674038290977478,0.9838981628417968
ntl_chip_Rio_Real_933,33.12105941772461,0.8941147327423096,0.0220771301537752,0.0126807512715458,-7.40120594855398e-05,0.9223316311836244,0.9620707631111144
ntl_chip_Rome_564,30.07782745361328,0.8973680138587952,0.0313405394554138,0.0164424236863851,0.0001233638176927,0.940631628036499,0.9705711603164672
ntl_chip_Sablayan_95,25.40728759765625,0.5597847700119019,0.0536580495536327,0.040482610464096,5.208693619351834e-05,0.6684525012969971,0.8202813267707825
ntl_chip_Salida_508,28.024730682373047,0.847565233707428,0.0396973975002765,0.0239990204572677,7.516545883845538e-05,0.956336796283722,0.978327214717865
ntl_chip_San_Antonio_Huista_1434,28.177291870117188,0.7474647760391235,0.0390062294900417,0.025281935930252,-5.978938133921474e-06,0.7752388119697571,0.8864202499389648
ntl_chip_San_Jose_del_Guaviare_1185,30.57676315307617,0.7049403190612793,0.0295909792184829,0.0211044326424598,-4.828380042454228e-06,0.7413287162780762,0.8636067509651184
ntl_chip_San_Juan_Lalana_1958,28.17451477050781,0.6364453434944153,0.0390187054872512,0.029451573267579,1.2152362614870071e-05,0.6726862788200378,0.8246090412139893
ntl_chip_Sandila_1641,30.571165084838867,0.7801398634910583,0.0296100564301013,0.0206625163555145,-8.779781637713313e-06,0.8663301467895508,0.9326160550117492
ntl_chip_Sao Joao de Ver_134,28.12193298339844,0.8159258961677551,0.0392556227743625,0.0275522600859403,-1.8423121218802407e-05,0.9653554558753968,0.982764720916748
ntl_chip_Sao_Miguel_do_Araguaia_902,38.09571075439453,0.925723135471344,0.0124508878216147,0.0075745088979601,-2.4448963813483715e-06,0.8982361555099487,0.9496945142745972
ntl_chip_Sassenage_1378,31.518932342529297,0.9104743003845216,0.026549132540822,0.0136910490691661,-3.0442079150816426e-06,0.9502381086349488,0.9754889607429504
ntl_chip_Savissivik_1422,80.0,0.999988615512848,9.999999974752427e-07,0.0,0.0,1.0,0.0
ntl_chip_Segala_Mba_1911,19.77152442932129,0.4567113518714905,0.1026652604341507,0.0797579586505889,-0.0001813233393477,0.6289552450180054,0.7961131930351257
ntl_chip_Serafina_Corea_854,30.258708953857425,0.88588947057724,0.0306946244090795,0.0157850887626409,0.0001255577080883,0.9077199697494508,0.9553087949752808
ntl_chip_Shuinancun_1050,31.23927116394043,0.858252227306366,0.0274178627878427,0.0180208832025527,2.4184584617614743e-05,0.968582570552826,0.984384536743164
ntl_chip_Shumanay_609,34.41645812988281,0.8893051147460938,0.0190182756632566,0.0112464651465415,-1.3820823369314894e-05,0.8830292224884033,0.9417487978935242
ntl_chip_Silute_1816,31.535127639770508,0.7722746729850769,0.0264996737241745,0.0186856389045715,-4.211051418678835e-05,0.8015068769454956,0.8978875279426575
